sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG02054	0.201551	0.005664	-0.010617	-0.002670	-0.013965	-0.082604	-0.001316	-0.008075	-0.027923	0.009053
HG02057	-0.088392	0.133043	-0.009499	-0.023931	-0.001430	-0.005950	-0.000043	-0.002718	-0.000389	0.000356
HG02058	-0.100216	0.131078	-0.012326	-0.043383	-0.002027	-0.004164	-0.000036	-0.002805	0.001784	0.001819
HG02060	-0.097420	0.125581	-0.012269	-0.014920	0.003894	-0.000834	0.002699	-0.000121	-0.000374	0.001729
HG02061	-0.096789	0.113491	-0.000196	-0.004636	0.004200	-0.002975	0.000204	0.001236	-0.001345	0.001223
HG02064	-0.094339	0.129709	0.001436	-0.031791	0.002283	0.002825	-0.000885	0.001155	0.000318	0.000643
HG02067	-0.091271	0.126687	-0.003073	-0.037764	-0.002483	0.001484	-0.001662	0.000394	-0.002040	0.002987
HG02069	-0.088509	0.132322	-0.022765	-0.038206	-0.001031	-0.004907	0.003079	-0.003888	0.004652	0.001038
HG02070	-0.095303	0.127733	-0.000984	-0.047426	-0.000156	0.002647	-0.001394	-0.004221	-0.001685	0.004774
HG02072	-0.097975	0.112964	0.017497	-0.024517	0.000204	0.000423	-0.000944	0.000344	-0.002944	-0.003792
HG02073	-0.098150	0.126431	-0.026883	-0.005782	0.000413	0.001740	0.004127	-0.001904	0.003177	0.002169
HG02075	-0.091098	0.128631	-0.010517	-0.031682	-0.002816	0.005916	-0.001969	-0.005168	0.004716	0.004798
HG02076	-0.097333	0.127928	-0.016334	-0.026628	-0.004816	0.001673	-0.000407	-0.003290	0.003318	0.001493
HG02078	-0.091808	0.144494	-0.017174	-0.041911	0.003174	-0.001183	-0.002180	-0.001151	-0.005614	-0.000065
HG02079	-0.096551	0.127636	-0.001474	-0.020659	0.006060	0.004016	-0.000725	-0.002353	-0.001271	0.000283
HG02081	-0.100586	0.128583	-0.005561	-0.020172	-0.001461	-0.001795	0.001133	-0.001180	0.002566	-0.001311
HG02082	-0.104975	0.132599	-0.000291	-0.031816	-0.000961	0.004483	0.000968	0.002182	0.001362	-0.000532
HG02084	-0.095616	0.131246	-0.015557	-0.023420	-0.000186	-0.004190	0.001187	0.000739	-0.001370	-0.000057
HG02085	-0.098189	0.136932	0.005756	-0.027224	-0.003521	0.000808	0.000090	-0.002552	0.000453	0.002577
HG02086	-0.095614	0.139343	-0.010990	-0.023013	-0.001665	0.000184	0.000282	-0.002791	-0.001026	0.000470
HG02087	-0.102309	0.149449	-0.012081	-0.039833	-0.004943	0.001241	0.001983	-0.000082	-0.000141	0.002611
HG02088	-0.101825	0.128300	-0.011056	-0.028026	0.000185	0.005214	0.002093	-0.000103	-0.001382	-0.002971
HG02089	-0.093860	-0.007196	-0.094240	0.175785	0.003055	0.005091	-0.001076	-0.000941	-0.002887	-0.001594
HG02090	-0.082925	-0.004943	-0.096726	0.144306	0.003420	-0.000677	-0.003710	0.001905	0.005267	0.001356
HG02095	0.229321	0.013067	0.006297	-0.002422	-0.010411	-0.045663	-0.020769	0.013134	-0.014325	0.000159
HG02102	-0.093675	0.003276	-0.084070	0.133618	0.004877	-0.000394	-0.000580	-0.000812	-0.005713	-0.003685
HG02104	-0.092154	0.012897	-0.103802	0.194203	0.004210	0.001832	-0.004259	0.000735	-0.001043	0.002895
HG02105	-0.100051	0.033674	-0.099389	0.196403	0.001248	-0.000261	-0.005184	0.003597	-0.000951	-0.002471
HG02107	0.190554	0.002496	-0.005778	-0.001227	-0.052415	0.011766	-0.003765	0.020998	0.005823	0.029431
HG02108	0.205785	0.012644	-0.007402	-0.008902	-0.028357	-0.017701	0.006559	-0.012635	0.004444	-0.004303
HG02111	0.248396	0.023724	0.003532	0.010585	0.001757	-0.072020	-0.028847	-0.017866	-0.022681	-0.001628
HG02113	-0.089111	0.120850	-0.004550	-0.035647	-0.001576	0.000627	0.001272	-0.003998	0.002596	-0.000974
HG02116	-0.105181	0.152827	0.001760	-0.035903	0.001834	0.004390	-0.001527	0.001478	-0.002632	-0.002768
HG02121	-0.090776	0.137563	-0.014074	-0.030163	0.000149	0.003945	0.003169	-0.002909	0.001910	0.001646
HG02122	-0.095484	0.135871	-0.007179	-0.025120	-0.001018	-0.005854	0.003605	0.000378	-0.001361	0.001250
HG02127	-0.095542	0.132210	-0.007678	-0.033697	0.000523	-0.001331	-0.001155	0.001648	0.001079	0.000660
HG02128	-0.096930	0.142756	0.003978	-0.041612	-0.001004	0.002320	0.000831	-0.004978	0.003323	-0.001817
HG02130	-0.095725	0.118885	0.014572	-0.026095	-0.001685	-0.001857	0.000617	-0.003511	0.000872	0.002678
HG02131	-0.095078	0.112665	-0.009425	-0.024978	-0.001194	-0.002589	0.000373	-0.000779	0.002910	0.000088
HG02133	-0.091227	0.112433	-0.002386	-0.024526	-0.002128	0.002467	0.003680	-0.000905	0.002038	0.004212
HG02134	-0.097376	0.125375	-0.002054	-0.029688	-0.002239	-0.001266	0.001087	-0.004661	-0.000492	0.000619
HG02136	-0.090873	0.127243	-0.009834	-0.028163	-0.001937	-0.001838	-0.001292	-0.002353	-0.000717	0.001447
HG02137	-0.101176	0.139376	-0.005845	-0.031263	0.001493	-0.002305	-0.000731	-0.000106	0.000800	-0.001949
HG02138	-0.093789	0.132364	-0.009590	-0.029608	-0.000603	0.000447	0.001993	-0.001048	0.001347	0.002756
HG02139	-0.098795	0.139189	-0.012971	-0.032050	-0.003309	0.001107	0.000042	0.000015	-0.002542	-0.001425
HG02140	-0.104099	0.140925	-0.006103	-0.039835	-0.000849	-0.001877	0.001145	0.000159	-0.002921	-0.000479
HG02141	-0.099523	0.111641	-0.003626	-0.019614	0.001031	0.001545	0.003019	-0.002368	-0.000084	0.003361
HG02142	-0.096070	0.131471	-0.003451	-0.033737	0.000680	0.001217	-0.000524	0.001096	-0.001557	0.001252
HG02143	0.180735	0.025583	-0.021653	0.003576	-0.010585	-0.047310	0.022658	-0.037723	-0.050445	-0.079048
HG02144	0.202074	0.002687	-0.005708	-0.017770	-0.019426	-0.036449	-0.009781	0.009950	-0.017547	-0.009021
HG02146	-0.090954	-0.004563	-0.076562	0.090896	-0.000154	-0.000592	-0.002215	-0.004277	0.002562	-0.000456
HG02147	-0.105973	0.029134	-0.109506	0.207045	0.001292	-0.002295	-0.008090	0.003247	-0.000376	0.002281
HG02150	-0.099703	0.034613	-0.102599	0.219395	0.002618	0.000990	-0.003818	-0.000636	-0.000858	-0.002225
HG02151	-0.107309	0.135220	0.002796	-0.031357	-0.003635	-0.003068	0.003490	-0.002202	0.000251	-0.001557
HG02152	-0.103630	0.137856	-0.011513	-0.011370	-0.000462	-0.003068	0.004595	-0.000645	0.001938	0.002872
HG02153	-0.096422	0.130910	-0.006009	-0.023212	-0.002064	0.003112	-0.001466	-0.000463	0.002234	0.000897
HG02154	-0.106412	0.141791	-0.019859	-0.027735	-0.003644	-0.003273	0.000490	-0.003851	0.000780	-0.000320
HG02155	-0.099864	0.139475	-0.008151	-0.032715	-0.003066	-0.000139	-0.000604	-0.001362	0.001140	0.000246
HG02156	-0.098522	0.122796	-0.017050	-0.016967	0.000205	-0.001275	0.002155	-0.001188	0.001300	0.002575
HG02164	-0.098086	0.138944	-0.001176	-0.045714	0.001117	-0.001597	-0.000790	-0.001889	0.001214	-0.001960
HG02165	-0.092224	0.131752	-0.002522	-0.033752	-0.000038	-0.001306	0.000789	0.001692	-0.004800	0.001155
HG02166	-0.102652	0.119881	0.000531	-0.018384	-0.000951	0.001747	-0.001821	0.000678	0.001411	0.000897
HG02178	-0.098454	0.135524	-0.009878	-0.031441	-0.000254	-0.004497	-0.000842	-0.000165	0.000443	0.000800
HG02179	-0.097969	0.117304	-0.007951	-0.018863	-0.001171	0.003607	-0.000616	0.000772	-0.000708	0.000474
HG02180	-0.093617	0.151491	-0.009969	-0.035107	0.002420	-0.002085	-0.001505	-0.000280	-0.001416	0.001243
HG02181	-0.097587	0.136799	-0.001723	-0.025292	0.000425	0.001174	-0.001634	-0.002222	0.002893	-0.000540
HG02182	-0.103594	0.142891	-0.001403	-0.046048	0.001926	0.004688	-0.002981	0.001080	0.002713	0.000725
HG02184	-0.097733	0.148960	-0.016871	-0.032339	-0.000603	0.000725	0.003281	0.001747	0.005576	-0.000528
HG02185	-0.094435	0.128092	-0.003733	-0.030383	0.001693	0.000268	0.001543	-0.005797	0.000635	-0.001196
HG02186	-0.096414	0.141784	-0.016562	-0.038869	0.001240	-0.003884	-0.000780	-0.002613	-0.000612	0.000085
HG02187	-0.098556	0.132258	-0.020867	-0.035519	-0.003224	0.000084	0.002975	-0.002614	0.001217	0.001893
HG02188	-0.099978	0.127744	-0.007968	-0.024582	0.000822	0.000847	0.000942	-0.001610	0.000189	0.000509
HG02190	-0.096037	0.147810	-0.012683	-0.026613	-0.001866	0.001253	0.000250	-0.002466	0.001154	0.000082
HG02215	-0.070585	-0.093339	-0.048869	-0.050558	-0.002211	-0.000157	-0.002901	0.001425	-0.003644	0.003334
HG02219	-0.074189	-0.090771	-0.031338	-0.017499	-0.001617	0.006910	-0.001846	-0.001312	-0.006084	0.000458
HG02220	-0.066952	-0.096434	-0.037092	-0.037213	0.001131	-0.000689	0.000750	-0.002087	-0.001688	0.001274
HG02221	-0.070425	-0.106150	-0.043322	-0.020849	0.001454	-0.002649	0.005295	0.001769	0.002626	-0.001086
HG02223	-0.064722	-0.083985	-0.040032	-0.048216	-0.003382	-0.002465	0.003315	-0.000897	-0.001745	0.002500
HG02224	-0.066710	-0.086669	-0.029641	-0.048291	-0.002214	0.001409	0.000568	-0.000369	-0.001078	0.003820
HG02230	-0.067932	-0.101946	-0.042470	-0.055238	-0.000236	0.004233	0.000663	0.000178	-0.000273	0.001278
HG02231	-0.060305	-0.090628	-0.026706	-0.052873	-0.004932	-0.001874	-0.001405	0.000544	-0.001781	-0.000882
HG02232	-0.064829	-0.099845	-0.033727	-0.038346	-0.004498	-0.005199	0.002162	-0.000506	0.000218	0.002148
HG02233	-0.066908	-0.095879	-0.041644	-0.071467	-0.004011	0.005862	0.001331	-0.000007	-0.002804	0.003126
HG02235	-0.069278	-0.099590	-0.034044	-0.010694	-0.000309	-0.001147	0.006965	-0.004796	0.005946	-0.000586
HG02236	-0.066048	-0.085470	-0.011613	-0.015864	0.001474	-0.000653	0.001140	-0.003416	-0.001060	0.003959
HG02238	-0.068765	-0.095757	-0.029813	-0.054444	-0.000454	-0.001628	-0.000303	-0.000920	0.002054	0.001340
HG02239	-0.068026	-0.085680	-0.034917	-0.039569	0.001428	-0.001608	-0.002432	-0.001505	-0.002858	0.000440
HG02250	-0.090792	0.109469	-0.005202	-0.023623	-0.004431	-0.004726	0.003261	-0.004076	0.003939	-0.000678
HG02252	-0.089120	-0.025036	-0.059846	0.090710	0.000608	-0.003921	-0.006201	0.000379	-0.001474	0.001494
HG02253	-0.087346	-0.048929	-0.051499	0.076224	-0.000424	-0.006164	-0.001509	0.001435	0.002177	-0.001150
HG02255	0.252224	0.016880	0.002845	0.004836	-0.041396	-0.012768	0.010997	-0.022054	0.001535	-0.018870
HG02256	0.125121	-0.016782	-0.016663	-0.014673	-0.012978	-0.026850	0.006757	0.014034	-0.018493	0.013839
HG02259	-0.101939	0.027749	-0.098556	0.200510	0.000015	-0.000147	-0.001224	0.000574	-0.000629	-0.000776
HG02260	-0.090781	-0.029954	-0.084120	0.152283	0.002126	-0.000673	0.000611	0.006327	-0.002587	0.004227
HG02262	-0.100061	0.027753	-0.102028	0.214296	0.002490	0.000689	-0.002573	0.001446	-0.002264	-0.002321
HG02265	-0.099244	0.015244	-0.100952	0.186544	0.003844	-0.001693	-0.001991	-0.003467	-0.000522	0.000438
HG02266	-0.086666	-0.017363	-0.093419	0.144483	0.000781	-0.004039	0.001084	-0.002423	0.001172	-0.003261
HG02271	-0.103732	0.027026	-0.106973	0.218720	0.005343	-0.003458	-0.004538	-0.000650	0.000488	0.000635
HG02272	-0.100756	0.032795	-0.110965	0.230106	0.000976	0.000044	-0.003313	0.000022	-0.000518	-0.002740
HG02274	-0.041272	0.009785	-0.076644	0.176690	-0.008463	-0.003357	-0.006133	0.004449	-0.010730	-0.001207
HG02275	-0.104555	0.023914	-0.103055	0.206820	0.003380	0.003651	-0.004032	0.001983	-0.001971	-0.000855
HG02277	-0.102674	0.025177	-0.109366	0.182455	0.001170	0.001788	-0.006738	0.001165	-0.002112	-0.002166
HG02278	-0.102762	0.036282	-0.112652	0.216211	0.005466	0.000586	-0.006165	0.003609	-0.005280	-0.000234
HG02281	0.164033	-0.019353	-0.012245	-0.014980	-0.006771	-0.019444	-0.019463	-0.001760	0.015162	-0.011826
HG02282	0.200818	0.007083	-0.006304	-0.010124	-0.030197	-0.032218	0.000380	0.000753	-0.012816	-0.022609
HG02283	0.167189	-0.017972	-0.022780	-0.003843	-0.016386	-0.059494	0.002628	0.024015	-0.011902	-0.008726
HG02284	0.202146	0.001178	-0.003027	-0.011067	-0.043469	-0.028212	-0.024365	-0.000130	-0.015116	0.007280
HG02285	-0.093932	0.010089	-0.100373	0.181476	0.003682	-0.002017	-0.004555	0.000417	-0.005793	0.000837
HG02286	-0.053584	0.011420	-0.087467	0.182625	0.010612	-0.010304	-0.002536	-0.013082	-0.004127	0.001800
HG02291	-0.105556	0.028384	-0.103143	0.210233	0.006117	0.001176	-0.003772	0.001918	-0.002243	-0.002479
HG02292	-0.103690	0.017356	-0.089859	0.185324	0.003063	0.001055	-0.004866	-0.000819	-0.001076	-0.001964
HG02298	-0.083142	0.002467	-0.080603	0.140782	0.001770	0.002154	-0.001040	-0.001263	0.000897	-0.002243
HG02299	-0.090957	0.013152	-0.087898	0.166534	0.007062	-0.003766	-0.001963	-0.002113	0.000069	-0.002422
HG02301	-0.103136	0.019547	-0.104507	0.224294	0.002060	-0.000566	-0.005353	0.001291	-0.004454	-0.000824
HG02304	-0.056316	-0.005187	-0.057987	0.103638	0.010160	0.003113	-0.006405	-0.004976	0.001674	-0.005613
HG02307	0.173457	0.015900	-0.000307	-0.010980	-0.013537	-0.048072	0.011102	0.008652	-0.022607	0.004027
HG02308	0.216422	0.004525	0.008984	-0.004186	-0.026174	-0.017620	-0.013162	0.001760	0.011832	-0.012317
HG02309	0.235736	0.012744	-0.004897	0.004173	0.005047	-0.017828	-0.014595	-0.002257	-0.009122	0.017438
HG02312	-0.098025	-0.005797	-0.081409	0.138190	0.002933	-0.001100	0.000863	-0.001121	-0.001021	0.000440
HG02314	0.208817	-0.001304	-0.010331	-0.015688	-0.034916	-0.040831	0.002195	0.009979	-0.016073	-0.026696
HG02315	0.237551	0.010847	-0.001499	0.018596	-0.027437	-0.019390	0.017776	-0.018692	-0.024424	0.002910
HG02317	0.247848	0.009244	0.004618	0.000548	-0.016137	-0.078583	-0.014027	0.008026	0.002293	0.002955
HG02318	0.218124	0.014336	0.004232	-0.001663	-0.014868	-0.032399	-0.011003	0.034056	-0.021220	-0.010277
HG02322	0.147655	-0.017411	-0.002941	-0.008082	-0.012991	-0.019388	0.016287	-0.025790	-0.033425	-0.020180
HG02323	0.236248	0.015393	0.001620	-0.003176	-0.043937	-0.015452	-0.026025	0.017381	0.008517	-0.019108
HG02325	0.253610	0.017456	0.004268	0.010810	-0.005296	-0.004579	-0.028888	0.016486	-0.004793	0.017424
HG02330	0.212324	-0.001659	-0.000335	-0.001566	-0.020626	0.001347	0.016106	-0.041063	-0.010319	0.015401
HG02332	0.236252	0.017772	0.001474	0.000385	-0.034046	-0.035137	-0.000741	0.031527	-0.004047	0.011065
HG02334	0.096860	-0.028860	-0.013202	-0.002530	-0.014209	-0.021242	-0.013793	-0.000471	-0.009695	0.007637
HG02337	0.236201	0.020385	-0.004430	0.008253	0.001653	-0.047826	-0.007089	-0.009075	-0.012784	0.032001
HG02339	0.219922	0.003004	-0.002333	0.002749	0.016575	-0.072263	0.007851	-0.021114	-0.019251	0.008872
HG02343	0.121941	-0.019510	-0.018802	0.013461	-0.027604	0.027480	0.005798	-0.001626	0.029137	-0.022277
HG02345	-0.098969	0.001292	-0.086026	0.155416	0.000500	0.000724	-0.006900	0.000755	-0.001287	-0.000825
HG02348	-0.092706	0.003127	-0.085107	0.139821	0.003434	0.000172	-0.002568	0.000120	-0.001442	-0.004086
HG02351	-0.101787	0.137306	-0.015407	-0.032398	-0.001970	0.000185	0.002145	0.001971	0.003309	0.001127
HG02353	-0.095978	0.143175	-0.017806	-0.034461	-0.002546	0.002275	0.004558	-0.002535	0.000566	0.001010
HG02355	-0.097000	0.134383	-0.002364	-0.032163	-0.002066	0.002164	0.000754	-0.004983	-0.003599	-0.005218
HG02356	-0.094366	0.135555	-0.001316	-0.025296	-0.001500	0.001245	-0.002797	-0.002002	0.002195	0.000093
HG02360	-0.100138	0.139762	-0.000003	-0.045622	-0.000175	0.003522	-0.001614	-0.000542	-0.002545	-0.001893
HG02364	-0.103333	0.146601	-0.026135	-0.016312	0.000523	-0.001359	0.001039	-0.002537	-0.000322	0.001845
HG02367	-0.102557	0.131252	-0.021183	-0.030461	0.001155	-0.000494	-0.002429	-0.000113	0.000275	-0.000659
HG02371	-0.098030	0.138776	-0.014317	-0.028552	-0.001528	0.002593	0.000392	-0.001632	0.003086	0.000764
HG02373	-0.098154	0.136397	-0.024949	-0.019046	0.001461	0.003294	0.000247	-0.001409	0.004404	0.001533
HG02374	-0.105696	0.130638	-0.003179	-0.036785	0.002257	0.006196	-0.003801	-0.002766	0.003016	-0.000530
HG02375	-0.101726	0.137237	0.005487	-0.019504	0.000006	0.003311	-0.000287	0.002399	0.002988	0.001710
HG02379	-0.096552	0.138456	-0.011288	-0.051484	-0.000770	0.002047	0.001508	0.000787	-0.001393	0.001607
HG02380	-0.097059	0.137048	-0.004354	-0.026957	-0.000405	0.000402	-0.001175	0.000821	0.001990	-0.000940
HG02382	-0.096180	0.134405	-0.018028	-0.029586	0.002400	-0.000675	0.000288	-0.002978	0.004292	-0.000169
HG02383	-0.097289	0.151366	-0.009242	-0.031710	0.000310	-0.000841	0.000653	-0.003594	0.001750	-0.000410
HG02384	-0.100165	0.141828	-0.020663	-0.022137	0.001954	-0.001755	0.001856	-0.003831	-0.000972	-0.001374
HG02385	-0.088458	0.130021	0.007548	-0.042104	-0.004915	0.001494	0.000024	-0.002622	0.000024	0.001387
HG02386	-0.089497	0.134254	0.002653	-0.035109	0.001598	0.000941	-0.000274	-0.000005	-0.002141	-0.003093
HG02389	-0.107145	0.119081	-0.015875	-0.020323	-0.003958	-0.000062	-0.001451	-0.000182	0.003279	-0.001345
HG02390	-0.094645	0.104334	0.010379	-0.035528	-0.002586	-0.000479	-0.002205	-0.002099	0.000866	0.001324
HG02391	-0.099883	0.138852	-0.018480	-0.028300	-0.003643	-0.001415	0.001772	0.000677	0.003704	0.001715
HG02392	-0.099049	0.129077	-0.010274	-0.028693	-0.004770	0.006170	-0.001512	-0.000028	0.001837	0.001127
HG02394	-0.086340	0.131389	-0.018459	-0.039592	0.001260	0.001680	0.006005	-0.002688	0.002847	-0.002831
HG02395	-0.093536	0.131820	-0.013936	-0.031137	-0.003143	0.001279	0.002687	-0.000684	0.003547	0.001337
HG02396	-0.092539	0.130459	-0.005410	-0.047605	0.000767	0.002488	0.002536	-0.000635	0.001702	0.000421
HG02397	-0.094248	0.125952	-0.009825	-0.028180	-0.000460	-0.000595	0.002212	0.002787	0.000310	-0.002282
HG02398	-0.104063	0.148009	-0.005911	-0.034333	0.001231	0.003119	-0.001072	0.003003	0.001521	-0.002020
HG02399	-0.099417	0.121243	-0.022956	-0.024404	0.001760	0.001818	-0.000593	-0.000886	-0.005458	-0.005820
HG02401	-0.098117	0.140182	-0.024949	-0.029008	0.002903	0.001982	0.002388	-0.001627	0.002951	-0.000645
HG02402	-0.095531	0.138186	-0.026320	-0.027117	-0.000277	0.000641	0.002414	-0.003331	0.001153	0.001442
HG02406	-0.099695	0.140621	-0.023542	-0.045493	-0.001968	0.001506	0.002796	-0.003002	0.003056	0.002788
HG02407	-0.094169	0.125394	-0.013689	-0.038327	-0.000804	0.002836	0.000953	-0.003320	0.001682	0.002640
HG02408	-0.094233	0.126655	-0.001169	-0.019657	-0.000395	0.001641	0.000570	-0.002390	0.002202	-0.001887
HG02409	-0.099382	0.131539	-0.014693	-0.025327	-0.001422	0.003998	-0.002604	0.000847	-0.000704	-0.000756
HG02410	-0.102566	0.142602	-0.000131	-0.037962	-0.002768	0.004647	-0.001433	-0.000402	0.002540	0.001702
HG02419	0.220511	0.010721	0.007591	-0.000141	0.012891	0.045295	0.008369	-0.030821	0.022333	0.004767
HG02420	0.119035	-0.022462	-0.020761	-0.022979	-0.007476	-0.034650	-0.007878	0.003627	-0.013916	-0.013321
HG02425	0.002241	-0.037491	-0.039178	0.015993	0.003017	-0.016528	0.001400	0.000998	-0.001125	-0.007814
HG02427	0.131797	-0.022668	-0.006584	-0.003241	-0.003557	-0.031813	-0.004762	-0.009168	-0.005823	-0.000125
HG02429	0.234085	0.014252	-0.002975	0.004026	-0.014424	-0.048124	-0.031087	-0.007365	-0.035257	0.015381
HG02433	0.121121	-0.031634	-0.003875	-0.019975	-0.007358	-0.008628	-0.007550	0.003565	-0.007424	0.010205
HG02439	0.172411	-0.015386	0.004540	-0.009844	-0.018080	-0.003215	-0.004050	0.002760	-0.027851	-0.023484
HG02442	0.221667	0.016690	0.001302	0.004715	-0.017062	-0.045944	-0.019174	0.017264	0.000496	-0.008123
HG02445	0.214039	0.009585	0.002901	0.002839	-0.004588	-0.013915	-0.010259	0.009026	-0.013279	-0.022440
HG02449	0.116601	-0.019171	-0.002266	-0.016105	-0.008860	-0.008630	-0.001135	0.005399	-0.006460	-0.006249
HG02450	0.239989	0.014212	-0.008255	-0.003070	-0.030133	-0.023935	0.005813	0.006074	-0.023329	0.010001
HG02455	0.179798	-0.023493	-0.008058	-0.013780	-0.018334	0.002929	0.010452	-0.029769	-0.030481	0.009162
HG02461	0.235503	0.013419	-0.004204	-0.003968	-0.072203	0.114503	-0.002178	0.007469	0.038101	-0.004374
HG02462	0.216822	0.001850	-0.002501	0.007935	-0.066252	0.074247	0.007635	-0.010695	0.017795	0.030832
HG02464	0.226308	0.003237	0.003513	0.003468	-0.076139	0.080289	0.006387	-0.005032	0.060721	-0.034742
HG02465	0.212453	0.014129	-0.004348	-0.009861	-0.073429	0.069158	-0.015571	0.011894	0.021047	0.000959
HG02470	0.229833	0.004458	-0.006093	0.009941	-0.002495	-0.056044	0.045643	-0.040043	-0.015371	-0.045800
HG02471	0.256326	0.019793	-0.003736	0.013255	-0.004030	-0.077699	0.013491	0.001096	-0.010520	0.012033
HG02476	0.212820	-0.000143	0.014859	0.000598	-0.023971	-0.057172	0.005553	0.008250	0.003363	-0.008097
HG02477	0.134015	-0.020282	-0.018310	-0.013171	0.004959	-0.049469	-0.018264	-0.002042	-0.017837	-0.010865
HG02479	0.216296	0.012322	0.002580	0.002544	-0.014927	-0.036819	-0.033762	-0.002461	-0.025457	0.022523
HG02481	0.176404	0.000856	-0.003656	-0.004664	0.016518	-0.037821	-0.028681	-0.001252	-0.002506	0.014342
HG02484	0.246299	0.008709	0.005647	0.008206	-0.006434	-0.048806	-0.012713	0.001360	-0.028453	0.030925
HG02485	0.085014	-0.037706	-0.007896	-0.029138	-0.018954	0.011873	-0.002725	-0.015887	-0.005629	0.001940
HG02489	0.253843	0.023666	-0.001074	0.012465	-0.001712	-0.027013	-0.010098	0.019292	0.029305	0.013662
HG02490	-0.067191	-0.040706	0.096191	0.005659	-0.000367	0.000826	-0.000084	-0.001174	0.002173	-0.002566
HG02491	-0.072860	-0.054197	0.059211	0.033773	-0.002704	-0.004831	-0.001720	0.003785	-0.003818	0.001071
HG02493	-0.074612	-0.039160	0.074743	-0.004582	-0.001123	0.000711	-0.000482	-0.000728	-0.003366	0.003778
HG02494	-0.074707	-0.072375	0.025787	0.019800	0.001451	-0.005523	0.001902	-0.000056	-0.003457	0.000102
HG02496	0.224104	0.004934	-0.013408	-0.008146	-0.006146	-0.056883	0.031464	0.028331	-0.043584	-0.015714
HG02497	0.217978	0.015040	-0.001242	-0.005341	-0.033170	-0.056650	-0.012507	0.005955	-0.002579	-0.033255
HG02501	0.227513	0.012926	0.007775	-0.009462	-0.023535	-0.020007	-0.000098	0.028091	-0.013212	0.011492
HG02502	0.079033	-0.032038	0.002483	-0.021485	-0.005076	-0.028731	-0.010145	0.004102	0.003553	-0.000922
HG02505	0.133092	-0.014599	-0.005159	-0.015991	-0.020785	-0.029442	-0.004335	0.007782	0.013459	-0.020752
HG02508	0.090029	-0.037327	-0.020183	-0.028382	-0.017922	-0.016137	-0.005585	0.011082	-0.007061	-0.016043
HG02511	0.243777	0.024909	0.000651	0.009361	-0.013192	-0.051350	0.004531	-0.006464	-0.017750	0.021957
HG02512	-0.097422	0.111693	0.001443	-0.010049	0.000547	0.003067	0.000032	-0.000024	0.003708	0.001095
