sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG01889	0.248021	0.016158	-0.006639	0.017762	-0.030367	-0.030542	0.012444	0.005783	-0.008425	-0.001620
HG01890	0.249063	0.023510	-0.009802	0.007528	0.014226	-0.075264	0.073585	-0.033586	0.028558	-0.037481
HG01892	-0.074158	-0.010655	-0.075444	0.158556	0.002692	-0.002778	-0.000278	-0.001323	0.000717	-0.001730
HG01893	-0.090131	-0.009865	-0.063451	0.168175	0.006212	0.000809	-0.003302	-0.000826	0.001607	-0.002965
HG01894	0.182846	-0.007411	-0.004774	-0.019302	-0.009544	-0.043038	0.009072	-0.007208	-0.000274	-0.000205
HG01896	0.228181	0.010701	0.002334	-0.005195	0.004615	-0.033241	0.001386	0.011588	-0.008828	0.013739
HG01912	0.194188	-0.005949	0.006243	-0.014655	-0.005144	-0.033900	-0.001282	0.010064	-0.002573	0.001624
HG01914	0.141401	-0.023174	-0.014509	-0.010836	-0.009912	-0.003601	-0.010344	-0.012278	0.005595	-0.001678
HG01915	0.222650	0.005944	-0.003304	-0.002723	-0.002770	-0.092804	0.026922	0.016606	-0.038308	0.003676
HG01917	-0.098594	0.014589	-0.083095	0.151345	0.002800	0.004261	-0.002030	-0.001780	-0.002244	-0.001059
HG01918	-0.097298	-0.025770	-0.061200	0.099173	0.001398	0.003066	-0.005131	-0.000015	-0.004542	0.001889
HG01920	-0.096028	0.019384	-0.093915	0.235817	0.002959	0.002174	-0.006530	0.000322	-0.002162	-0.002577
HG01921	-0.086009	0.013806	-0.071227	0.182443	0.000808	0.001378	-0.002765	0.000295	-0.007980	0.000541
HG01923	-0.102241	0.027365	-0.097637	0.220911	0.004343	-0.001151	-0.004380	0.001588	-0.001448	0.000311
HG01924	-0.010919	0.016017	-0.062803	0.129434	0.005965	-0.010673	-0.010093	-0.003695	0.001372	0.007652
HG01926	-0.102177	0.034022	-0.086495	0.235320	0.001639	-0.006470	-0.001077	-0.004211	-0.000008	-0.000544
HG01927	-0.109217	0.027639	-0.090842	0.207964	0.001748	0.003077	-0.002529	-0.003996	-0.006281	0.000840
HG01932	-0.094002	-0.015379	-0.079228	0.160756	0.002709	-0.001864	-0.003017	0.002405	0.000706	-0.000111
HG01933	-0.027723	0.010243	-0.054881	0.150276	0.004983	-0.000492	-0.010935	-0.002118	0.000351	-0.000738
HG01935	-0.091425	-0.015782	-0.071536	0.124864	-0.001153	0.001679	-0.003762	0.000783	-0.002960	0.000561
HG01936	-0.102782	0.018151	-0.088025	0.215984	0.003615	0.001770	-0.004934	-0.003235	-0.000986	-0.000675
HG01938	-0.101490	0.021472	-0.077891	0.198893	0.004764	-0.000860	-0.003264	-0.001975	-0.003454	0.001830
HG01939	-0.069622	-0.028383	-0.059099	0.065785	0.003537	-0.000853	-0.002653	-0.001540	-0.003187	0.001311
HG01941	-0.068692	0.015896	-0.075552	0.193221	0.000706	-0.003074	0.002580	0.001097	-0.003893	0.000256
HG01942	-0.067752	0.015913	-0.067336	0.130711	-0.005149	0.008225	-0.001593	-0.008404	-0.004599	-0.003358
HG01944	-0.097022	0.093014	-0.031096	0.036257	-0.002398	0.000377	-0.001409	-0.001029	-0.001100	0.000820
HG01945	-0.089346	0.002291	-0.079932	0.194641	0.003293	0.004233	-0.002155	0.001459	-0.000483	-0.004670
HG01947	-0.046573	-0.020006	-0.044865	0.101877	0.003209	0.017054	0.001165	0.007803	0.005155	-0.019553
HG01948	-0.097328	0.032610	-0.048704	0.172202	0.002134	-0.005239	-0.001627	0.002335	0.000576	-0.002474
HG01950	-0.102796	0.044393	-0.075406	0.195897	0.003458	0.001341	-0.002096	0.001785	-0.008344	-0.003931
HG01951	-0.102476	0.016887	-0.069711	0.206457	0.005080	-0.001076	-0.001389	-0.001858	-0.000165	0.000024
HG01953	-0.094100	0.009551	-0.069528	0.152666	0.005290	0.001556	-0.004815	-0.000515	-0.005183	0.001012
HG01954	-0.093951	0.019958	-0.069902	0.134718	0.001317	0.001711	-0.004600	0.000455	-0.007250	-0.001507
HG01956	0.241939	0.013152	0.001147	0.012780	-0.012692	-0.064289	-0.003887	0.026991	-0.050041	-0.009818
HG01958	0.227043	0.011518	-0.006587	0.002728	-0.018370	-0.051209	0.015079	-0.010165	-0.020966	-0.017411
HG01961	-0.097432	0.021528	-0.081307	0.177446	0.003396	0.000465	-0.003622	0.001912	-0.001473	0.000849
HG01965	0.055238	0.021455	-0.042860	0.073799	-0.012913	-0.031839	0.001292	-0.005094	-0.004977	-0.010988
HG01967	-0.054567	-0.019299	-0.068924	0.123130	-0.005398	0.000000	-0.001406	-0.002640	0.001974	-0.003216
HG01968	-0.101459	0.030843	-0.087724	0.239870	0.001824	-0.000028	-0.004651	0.000480	-0.006208	-0.004896
HG01970	-0.086089	-0.010645	-0.083151	0.176120	0.002487	-0.002234	-0.002579	0.001849	-0.001863	-0.001981
HG01971	-0.022868	-0.006251	-0.050430	0.054080	0.010118	-0.005608	-0.005128	0.005650	-0.002691	0.003797
HG01973	-0.105140	0.018448	-0.088715	0.232312	0.001123	-0.003349	-0.003215	-0.003825	-0.000852	0.000456
HG01974	-0.099974	0.007771	-0.076615	0.194812	0.001751	-0.006738	-0.001795	-0.002716	-0.004666	0.001735
HG01976	-0.097552	0.022322	-0.093404	0.212754	0.003643	-0.001766	-0.004512	-0.004939	-0.003018	-0.002297
HG01977	-0.093086	-0.006447	-0.080519	0.172214	0.003326	-0.004111	-0.000104	-0.000033	-0.003985	0.001881
HG01979	-0.095622	-0.018863	-0.078617	0.122903	0.000254	0.008519	-0.004501	-0.002010	-0.003636	-0.003332
HG01980	-0.092448	-0.023538	-0.075713	0.166613	0.000129	-0.006947	-0.002961	-0.003800	-0.004561	-0.000347
HG01982	-0.077453	0.016167	-0.079792	0.122619	0.000155	0.006771	-0.000409	0.001571	0.004125	0.007704
HG01985	0.221485	0.003506	-0.006801	-0.005694	-0.029155	-0.015827	-0.001953	-0.006625	-0.004249	-0.005939
HG01986	0.170131	-0.004927	-0.007904	-0.015670	-0.014088	-0.033294	0.000367	0.032840	-0.009200	-0.012385
HG01988	0.029132	-0.072535	-0.025019	-0.017306	-0.006320	-0.009936	0.010307	-0.008109	0.004535	-0.002351
HG01989	0.093651	-0.018032	-0.022771	0.002635	-0.005508	-0.027600	-0.006828	-0.004568	-0.006141	0.005179
HG01990	0.186657	0.033577	-0.011340	-0.006596	-0.026775	-0.043575	0.018474	-0.003530	-0.004511	-0.027738
HG01991	-0.087705	-0.009941	-0.089996	0.190364	0.005259	0.000530	-0.005757	-0.001974	-0.003707	-0.003165
HG01992	-0.100649	0.028673	-0.087178	0.260543	0.003029	-0.001056	-0.005451	-0.004658	-0.007341	0.001379
HG01997	-0.095038	0.016397	-0.073264	0.185079	0.003693	-0.000739	-0.001265	-0.000382	-0.004626	-0.000948
HG02002	-0.087679	0.012645	-0.076308	0.203444	0.004995	-0.000263	-0.005556	-0.001790	-0.001262	-0.003439
HG02003	-0.102531	0.041207	-0.095939	0.251101	0.002582	-0.000913	-0.002569	-0.005110	-0.004325	-0.003624
HG02006	0.001558	0.000505	-0.052809	0.121295	0.029650	-0.009981	-0.001278	0.011749	0.003451	0.008483
HG02008	-0.091059	0.020095	-0.065271	0.157651	0.002236	-0.004006	-0.003023	0.000036	-0.002162	-0.001021
HG02009	0.203044	0.004060	-0.009769	-0.010684	-0.032916	-0.017033	-0.009059	-0.006772	-0.003775	0.001724
HG02010	0.142198	-0.018105	-0.018524	-0.031598	-0.009960	-0.012786	0.012205	-0.005615	-0.006766	-0.033795
HG02012	0.210449	0.003041	0.000891	0.000383	-0.037457	-0.016707	-0.001881	-0.014782	-0.014471	-0.017031
HG02013	0.211204	0.009777	0.003803	0.000893	-0.015784	-0.032249	0.000567	0.011135	-0.019673	0.015690
HG02014	0.219192	0.017355	-0.003922	0.008232	-0.017199	-0.054540	0.011801	-0.000428	-0.008985	-0.023566
HG02016	-0.101362	0.115274	0.008424	-0.027774	-0.000987	0.003047	-0.000161	0.000376	0.002848	0.003773
HG02017	-0.101763	0.133032	-0.017553	-0.031057	-0.003628	0.000706	0.000640	-0.004408	-0.000960	0.000260
HG02019	-0.097877	0.135930	-0.009595	-0.028352	-0.003480	-0.000912	0.000380	0.000269	0.001616	-0.000330
HG02020	-0.093025	0.128013	-0.020174	-0.029518	-0.001127	0.000219	-0.000246	0.000486	0.002136	-0.005928
HG02023	-0.090919	0.116582	-0.001082	-0.019422	-0.000310	0.005019	0.000203	0.004489	0.004445	0.000275
HG02025	-0.107074	0.130019	-0.021378	-0.041297	-0.000894	0.004235	0.000008	0.002463	0.000747	-0.001194
HG02026	-0.097498	0.148822	-0.022811	-0.049769	0.000516	0.002308	-0.001687	0.001412	0.008347	-0.002715
HG02028	-0.100496	0.127996	-0.006716	-0.038738	-0.001271	-0.000588	-0.004011	-0.001952	-0.000155	0.001718
HG02029	-0.101958	0.121496	-0.021987	-0.006794	0.003714	-0.003095	-0.000392	-0.000547	0.000443	-0.001034
HG02031	-0.095821	0.129061	-0.016593	-0.030451	0.000408	0.000320	0.000055	-0.001072	0.003574	0.000261
HG02032	-0.103650	0.143499	-0.004549	-0.005663	-0.000520	0.001157	0.000097	0.000502	-0.005897	-0.002302
HG02035	-0.099833	0.117188	-0.017846	-0.011221	0.001684	-0.003834	0.003080	0.004760	0.001251	-0.002729
HG02040	-0.095296	0.127980	-0.018715	-0.028694	0.000046	-0.001685	0.001122	0.002087	0.000418	0.000743
HG02047	-0.092998	0.116404	-0.024915	-0.026832	0.003292	-0.003117	0.000446	0.000709	-0.000398	0.003745
HG02048	-0.103658	0.124027	-0.013905	-0.027753	0.000944	-0.001090	0.002510	0.000239	0.001301	-0.001199
HG02049	-0.096938	0.147224	-0.011796	-0.029589	-0.001038	0.003592	0.001123	0.002004	0.000336	0.002152
HG02050	-0.097051	0.133158	-0.024287	-0.034576	0.001999	0.000801	0.001273	0.002051	0.003962	0.002854
HG02051	0.139772	-0.023159	-0.022306	-0.009978	0.001592	-0.030403	0.003264	-0.000733	0.003497	0.000703
HG02052	0.193821	-0.000556	-0.004655	-0.004845	-0.003171	-0.091381	0.006332	-0.009852	-0.003008	-0.031894
HG02053	0.229882	0.019450	-0.002365	-0.006569	-0.036271	-0.020470	-0.002210	-0.006666	-0.012588	0.002741
HG02054	0.196802	0.009025	-0.011204	-0.002383	-0.009932	-0.081738	0.012171	0.017928	-0.026862	0.001903
HG02057	-0.090779	0.139141	-0.017668	-0.027339	-0.002735	-0.005907	-0.000119	0.001380	0.002427	0.002069
HG02058	-0.099940	0.130391	-0.016076	-0.041358	-0.002310	-0.006653	-0.000486	0.002229	0.002369	0.003013
HG02060	-0.098792	0.123227	-0.012968	-0.014913	0.005730	-0.002146	0.000966	0.000906	0.001932	0.000724
HG02061	-0.094597	0.108751	-0.000344	-0.004179	0.003544	-0.003899	0.000608	-0.001045	-0.000599	0.002105
HG02064	-0.094469	0.136477	0.000062	-0.029824	0.002335	0.002999	-0.000885	-0.002476	-0.001575	-0.001004
HG02067	-0.090255	0.128040	-0.007233	-0.031972	-0.003393	0.002118	-0.001213	-0.000247	0.000790	0.001366
HG02069	-0.088528	0.132505	-0.031699	-0.033205	0.000235	-0.003549	-0.000448	0.002113	0.005095	0.001125
HG02070	-0.099093	0.129469	-0.004786	-0.051052	-0.000654	0.001764	-0.003336	0.001849	0.000420	0.004008
HG02072	-0.099984	0.110762	0.010397	-0.017756	-0.001701	0.000257	0.001951	0.000771	-0.003482	-0.006198
HG02073	-0.098636	0.129626	-0.026788	-0.001302	0.002017	0.002141	0.001912	-0.000026	0.004912	0.002255
HG02075	-0.091981	0.132064	-0.012074	-0.033564	-0.004131	0.006280	-0.004941	0.000055	0.005224	0.005718
HG02076	-0.099231	0.128880	-0.020430	-0.025752	-0.006275	0.002739	-0.002594	0.000726	0.001075	0.000417
HG02078	-0.092812	0.146225	-0.020936	-0.038481	0.003806	-0.001352	-0.000924	0.000255	-0.002057	0.000369
HG02079	-0.095497	0.125844	-0.004379	-0.022443	0.009572	0.004671	-0.000706	0.004185	0.000891	-0.001174
HG02081	-0.102542	0.129074	-0.008641	-0.019608	-0.000289	-0.000355	-0.001709	-0.000618	0.000363	-0.002780
HG02082	-0.104009	0.133034	-0.006408	-0.032640	-0.001029	0.003525	0.001256	0.000304	0.000187	0.001493
HG02084	-0.094716	0.133911	-0.017002	-0.019403	-0.001795	-0.001395	0.001701	0.002188	-0.001611	-0.000346
HG02085	-0.097617	0.136194	0.006161	-0.027759	-0.004368	-0.000468	-0.001673	0.000668	0.000655	0.001526
HG02086	-0.096602	0.145384	-0.014420	-0.026039	-0.002676	-0.001128	-0.001129	0.001564	0.002457	-0.000796
HG02087	-0.100263	0.155544	-0.012512	-0.042183	-0.006021	0.003472	0.000864	0.000056	-0.000904	0.002170
HG02088	-0.101999	0.119542	-0.007423	-0.024065	0.001105	0.006471	0.000784	0.001205	-0.002516	-0.001783
HG02089	-0.094247	-0.008687	-0.080346	0.186602	0.004439	0.002446	-0.002734	0.001219	-0.005160	0.000104
HG02090	-0.083055	-0.003223	-0.083933	0.146308	0.002492	-0.003261	-0.002913	-0.003305	0.000787	-0.001462
HG02095	0.227517	0.013435	0.005847	-0.003430	-0.013852	-0.049781	-0.008642	-0.013735	-0.029753	-0.002461
HG02102	-0.093798	0.006414	-0.072800	0.143919	0.004279	0.000107	-0.001892	0.001360	-0.006491	-0.000775
HG02104	-0.088737	0.011242	-0.085760	0.203629	0.006010	0.000976	-0.004350	-0.003896	-0.001415	0.002444
HG02105	-0.095249	0.029764	-0.079053	0.198071	0.001172	-0.002621	-0.001903	-0.004419	-0.003280	-0.004123
HG02107	0.185515	0.003158	-0.008852	-0.001510	-0.052891	0.007652	0.002630	-0.017815	-0.007350	0.018687
HG02108	0.203836	0.014488	-0.007859	-0.013621	-0.019910	-0.026417	-0.001784	0.018358	-0.002197	-0.000697
HG02111	0.242003	0.024004	0.007032	0.007576	-0.000551	-0.081986	-0.021727	0.007660	-0.030780	0.009434
HG02113	-0.087200	0.124259	-0.007960	-0.039567	-0.000263	-0.001066	0.000429	0.002769	0.004311	-0.002946
HG02116	-0.103689	0.149133	0.001094	-0.034117	0.001538	0.005364	-0.001262	-0.000496	-0.002464	-0.001544
HG02121	-0.090588	0.138584	-0.015189	-0.031456	0.001674	0.004721	0.000091	0.001968	0.001569	0.001942
HG02122	-0.094810	0.132243	-0.012549	-0.019819	-0.002223	-0.005804	0.004309	0.000612	-0.001242	0.002653
HG02127	-0.099877	0.140507	-0.014360	-0.037546	0.000338	0.001215	-0.001094	-0.003400	0.002475	-0.000944
HG02128	-0.099793	0.146971	-0.000445	-0.045165	-0.001721	0.002637	-0.002073	0.003052	0.005277	-0.000430
HG02130	-0.096851	0.117298	0.016516	-0.029483	-0.002674	-0.001247	-0.000730	0.001712	0.000474	0.003299
HG02131	-0.095321	0.117281	-0.010150	-0.022373	-0.002507	-0.003202	-0.000172	0.000144	0.004231	0.002007
HG02133	-0.090677	0.112248	-0.003792	-0.023996	-0.001860	0.004117	0.000488	-0.000262	0.001793	0.002942
HG02134	-0.101776	0.127585	-0.005354	-0.029638	-0.003481	0.000328	-0.001835	0.002346	0.002094	0.001243
HG02136	-0.092280	0.130390	-0.014278	-0.025151	-0.001234	-0.003170	-0.002573	-0.000873	0.001304	0.000712
HG02137	-0.103696	0.139621	-0.004830	-0.031664	0.000208	-0.001282	0.001452	-0.002229	0.000403	-0.002684
HG02138	-0.092746	0.133011	-0.008951	-0.024144	-0.001740	0.000202	0.000794	0.000098	0.001786	0.004253
HG02139	-0.101465	0.141879	-0.014108	-0.027079	-0.002925	0.001807	0.000241	0.002063	-0.000522	0.000177
HG02140	-0.103486	0.139339	-0.011435	-0.039432	-0.003828	-0.002018	0.001741	0.000885	-0.003490	0.000952
HG02141	-0.099048	0.109096	-0.005464	-0.020204	0.000621	-0.001312	0.000328	0.002591	0.001502	0.003702
HG02142	-0.098247	0.137663	-0.002982	-0.033502	0.000166	0.002499	0.000796	-0.001149	-0.001872	0.000488
HG02143	0.181766	0.030825	-0.024920	0.006580	-0.007636	-0.044450	0.032992	0.065823	-0.008089	-0.065287
HG02144	0.203434	0.000695	-0.010178	-0.020354	-0.020520	-0.034509	0.000883	-0.009691	0.003250	-0.010356
HG02146	-0.091783	-0.005825	-0.071976	0.099274	-0.001235	0.001110	-0.005033	0.000689	0.003528	-0.001863
HG02147	-0.105568	0.029202	-0.096547	0.222436	0.000952	-0.003021	-0.005745	-0.007149	-0.001539	0.000596
HG02150	-0.097225	0.032239	-0.081673	0.221451	0.002403	0.001060	-0.004418	0.000118	-0.002090	-0.002588
HG02151	-0.107332	0.136484	0.000748	-0.027803	-0.003972	-0.000533	0.000863	0.002858	-0.000299	-0.000829
HG02152	-0.107205	0.139251	-0.011917	-0.009304	-0.001009	-0.002845	0.003166	0.000377	0.004476	0.004310
HG02153	-0.097978	0.134285	-0.005835	-0.023035	-0.003263	0.003991	-0.001766	-0.001116	0.002628	-0.000063
HG02154	-0.107032	0.149574	-0.021274	-0.033544	-0.004296	-0.002747	-0.000409	0.001340	-0.000412	0.000243
HG02155	-0.101690	0.144716	-0.010055	-0.034273	-0.004457	0.001072	-0.000605	-0.000375	0.000471	-0.000433
HG02156	-0.100176	0.122082	-0.016957	-0.011879	0.000420	-0.001147	0.000129	0.000167	0.003359	0.002216
HG02164	-0.100305	0.138819	-0.002147	-0.047982	0.000644	-0.003099	-0.000519	0.000875	0.002068	-0.001014
HG02165	-0.094386	0.130209	-0.005765	-0.032130	0.000931	-0.004530	0.004121	-0.002983	-0.006976	0.002746
HG02166	-0.102481	0.124327	-0.000884	-0.015984	-0.002225	0.002026	-0.001584	-0.003706	0.000228	0.002281
HG02178	-0.100947	0.137315	-0.012929	-0.027554	-0.002152	-0.002916	0.000325	-0.000386	0.001041	0.000631
HG02179	-0.100826	0.117434	-0.011383	-0.014297	-0.001601	0.005065	0.000069	-0.002586	-0.000158	0.000628
HG02180	-0.093512	0.149250	-0.013529	-0.032356	0.001221	-0.004029	-0.001380	-0.000712	-0.000113	0.000230
HG02181	-0.096890	0.139159	0.000700	-0.023559	0.000858	0.000702	-0.002360	-0.000287	0.000906	-0.002086
HG02182	-0.105511	0.141637	-0.004340	-0.042435	-0.000486	0.002013	-0.001695	-0.003592	0.002455	0.000186
HG02184	-0.097597	0.148783	-0.016834	-0.030668	-0.002175	-0.000025	0.001449	-0.000210	0.003118	-0.000059
HG02185	-0.092816	0.126231	-0.004845	-0.031430	0.001574	-0.002092	-0.001659	0.003486	-0.000322	0.001760
HG02186	-0.095537	0.141590	-0.018585	-0.039228	0.000853	-0.004655	-0.001586	0.000779	0.001221	0.000446
HG02187	-0.097935	0.134309	-0.030651	-0.033852	-0.001052	0.000164	-0.000332	0.002707	0.001870	0.002283
HG02188	-0.099792	0.128956	-0.008193	-0.024906	0.000423	0.002801	0.000071	0.001367	0.000567	-0.000669
HG02190	-0.095106	0.154024	-0.012731	-0.021772	-0.000858	0.002745	-0.000733	0.002421	0.003073	-0.000176
HG02215	-0.069220	-0.091740	-0.051836	-0.047008	-0.001635	-0.001684	-0.001809	-0.002281	-0.003472	0.002340
HG02219	-0.073037	-0.093447	-0.035246	-0.016448	-0.003198	0.008105	-0.002007	0.002525	-0.003721	-0.000229
HG02220	-0.064184	-0.097913	-0.039617	-0.035645	0.001943	-0.000742	0.000582	0.002971	-0.001186	-0.001204
HG02221	-0.067814	-0.103991	-0.049733	-0.019819	0.003096	-0.001129	0.004792	0.001563	0.001905	0.000808
HG02223	-0.063271	-0.082120	-0.047891	-0.044024	-0.001868	-0.003566	0.002832	0.003149	-0.001973	0.002198
HG02224	-0.063315	-0.090107	-0.031664	-0.044851	-0.002472	0.002840	-0.000772	-0.000809	-0.000225	0.005414
HG02230	-0.067453	-0.100415	-0.045622	-0.051137	-0.000506	0.004182	0.000148	-0.000405	-0.001650	0.001172
HG02231	-0.059056	-0.088488	-0.030235	-0.051266	-0.005500	-0.001673	0.000180	-0.000351	-0.003406	0.000058
HG02232	-0.067454	-0.095786	-0.032738	-0.031336	-0.004411	-0.004160	0.002403	0.000616	0.002517	0.001318
HG02233	-0.064459	-0.096015	-0.049292	-0.067996	-0.003422	0.006185	-0.000514	0.001521	-0.003362	0.002946
HG02235	-0.067411	-0.098990	-0.033726	-0.005579	0.001572	-0.000397	0.002929	0.004585	0.012650	-0.001457
HG02236	-0.063457	-0.090230	-0.012781	-0.014754	0.001891	-0.000052	0.003944	0.000127	0.001984	0.004511
HG02238	-0.067269	-0.095701	-0.034997	-0.053203	-0.000338	-0.000995	-0.000576	-0.000456	0.002361	-0.000947
HG02239	-0.067692	-0.084518	-0.034381	-0.038672	0.002075	-0.000146	-0.003316	-0.000512	-0.004393	-0.000995
HG02250	-0.087016	0.106359	-0.003517	-0.019403	-0.004214	-0.002490	0.001788	0.003017	0.002643	0.000232
HG02252	-0.086364	-0.027560	-0.051593	0.091920	0.001143	-0.004416	-0.004951	-0.002774	-0.002759	0.002418
HG02253	-0.089106	-0.049003	-0.048119	0.084239	0.001618	-0.005101	0.000439	-0.000452	0.000390	-0.002471
HG02255	0.252359	0.018501	0.002818	0.003365	-0.037321	-0.004575	0.000503	0.020326	0.018799	-0.013179
HG02256	0.125787	-0.016210	-0.018806	-0.012685	-0.007281	-0.020881	0.013883	0.000666	-0.013073	0.010334
HG02259	-0.101574	0.029025	-0.083061	0.210452	0.000605	0.001050	-0.001385	0.001592	-0.000817	0.000494
HG02260	-0.088716	-0.028173	-0.074208	0.166916	0.002401	-0.000979	0.003526	-0.003277	-0.006379	0.006205
HG02262	-0.102249	0.028799	-0.085075	0.229416	0.003579	-0.000597	-0.002104	-0.000237	-0.005159	-0.001817
HG02265	-0.098125	0.016627	-0.086122	0.197292	0.004369	-0.002459	-0.005338	0.000569	-0.000889	-0.000067
HG02266	-0.082109	-0.016062	-0.083886	0.151642	0.000998	-0.003879	0.000004	0.002684	0.000532	-0.001725
HG02271	-0.102328	0.026393	-0.091519	0.236266	0.006773	-0.005237	-0.005565	-0.001616	-0.000578	0.002286
HG02272	-0.097493	0.031304	-0.086562	0.236244	0.000651	-0.000891	-0.003832	-0.001773	-0.003038	-0.004792
HG02274	-0.037200	0.005191	-0.062223	0.177785	-0.009846	-0.004023	-0.002616	-0.005887	-0.012937	-0.004362
HG02275	-0.101697	0.025938	-0.087706	0.220204	0.003923	0.002285	-0.004145	-0.003438	-0.003716	-0.000405
HG02277	-0.099519	0.025796	-0.088314	0.182953	0.000887	0.000165	-0.005531	-0.001166	-0.005033	-0.002457
HG02278	-0.102054	0.036166	-0.093707	0.225815	0.006261	0.000610	-0.004600	-0.002880	-0.007302	0.000479
HG02281	0.171395	-0.016987	-0.013060	-0.011784	0.000364	-0.024108	-0.009569	0.006638	0.009609	-0.024414
HG02282	0.199084	0.007396	-0.010611	-0.008045	-0.029749	-0.035780	0.007337	0.005586	-0.006589	-0.023264
HG02283	0.171823	-0.014835	-0.026260	-0.004751	-0.021945	-0.065515	0.027564	-0.015008	-0.013872	-0.006898
HG02284	0.198855	0.002073	-0.007569	-0.014826	-0.046511	-0.029870	-0.007543	0.004452	-0.023328	0.004584
HG02285	-0.088679	0.010057	-0.083213	0.181348	0.003786	-0.003721	-0.003595	0.000039	-0.008647	0.000087
HG02286	-0.050924	0.008907	-0.074112	0.189597	0.014153	-0.008836	-0.007617	0.008008	0.002869	0.005369
HG02291	-0.104222	0.027655	-0.087244	0.223731	0.005932	-0.001092	-0.003091	-0.001907	-0.005253	-0.001708
HG02292	-0.102930	0.017195	-0.072627	0.189144	0.003656	0.000234	-0.005085	0.000283	-0.003610	-0.001270
HG02298	-0.078344	-0.002752	-0.065533	0.146496	0.001020	-0.000537	-0.002789	0.000710	0.000717	-0.002155
HG02299	-0.088650	0.015053	-0.069688	0.169299	0.007263	-0.000372	-0.002737	0.000206	-0.000844	-0.000829
HG02301	-0.101230	0.022680	-0.084076	0.224930	0.002681	-0.000114	-0.004460	-0.000572	-0.005852	-0.001652
HG02304	-0.059405	-0.003811	-0.053344	0.108884	0.010896	0.001135	-0.009522	-0.001272	-0.000015	-0.003744
HG02307	0.174122	0.015112	-0.003371	-0.012523	-0.003270	-0.053816	0.015163	-0.006689	-0.013966	-0.000747
HG02308	0.213012	0.003350	0.004308	-0.003747	-0.024053	-0.026537	-0.004230	-0.013066	0.012108	-0.016862
HG02309	0.237547	0.013629	-0.002902	0.002311	0.013619	-0.030281	-0.006021	-0.009743	0.014343	0.029510
HG02312	-0.098658	-0.004183	-0.067775	0.143926	0.003413	-0.002561	-0.000974	0.002342	-0.001187	0.002412
HG02314	0.211002	-0.001811	-0.013335	-0.015134	-0.042267	-0.043066	0.017362	0.004005	0.002986	-0.033022
HG02315	0.233607	0.007780	0.000916	0.016410	-0.020549	-0.008696	0.009614	0.025746	-0.008590	0.010565
